LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_34060,2287,43,7,0,0,0,6,55.0,6114.0,6169.0,0.24003719169126228,680.9108580290588,246.23611661299793,0.0,0.5565498766572889,1.3297713778215354,0.029849171654320387,0.4403652127421549,0.428766654755008,0.057823353035505426,26.302521779345415,1.0958340148652888,0.009126014368696629,0.004364312576204768,0.00784172768560726,1.894859020709962,0,Ungrouped,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,22.88372093023256,680.5,680.9108580290589,681.1666666666667,245.36507936507937,246.23611661299785,246.72435897435892,104.96574964600244
Track_34065,2292,37,7,0,0,0,4,50.0,6129.0,6179.0,496.81898256435846,1271.0763336542045,176.1555396700503,0.0,10.97724227818368,39.285668080396356,0.03128050222271026,3.8208579070467965,12.39461134810785,0.4580380151400695,526.6554752402728,496.81898256435846,0.9433472277824468,9.936379651287169,0.9051799531686446,0.6746477508079947,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,49.148648648648646,1023.527536231884,1271.076333654204,1523.725806451613,161.7792207792208,176.15553967005033,186.0289855072464,112.30210122892142
Track_34068,2295,71,5,0,0,0,3,77.0,6133.0,6210.0,847.9551354825616,601.120649819192,204.78403564529563,0.0,9.781040871943222,30.728941169023518,0.2575803749919816,2.1112899111572707,11.154795849165097,0.8319836028025184,872.8150607164948,847.9551354825616,0.9715175340655491,11.012404356916385,1.1258928882002028,0.46202749838532214,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,37.70422535211268,16.526104417670684,601.1206498191922,864.3644444444445,184.3132530120482,204.78403564529557,216.0995670995671,127.25163407965572
Track_34070,2297,358,1,0,0,0,11,368.0,6137.0,6505.0,146.13675853141862,849.4993589957023,113.85177801263437,0.0,0.6434810243524886,8.001604777136619,0.01686903662615997,0.4897571681482579,0.6563386714611056,0.9407135728517724,230.98329063640585,150.4981999027357,0.6326724246103784,0.39711075687885494,0.6171289313130143,1.6300191829500124,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,51.06005586592179,764.1198830409357,849.4993589957022,908.4848484848484,90.38304093567253,113.85177801263445,132.9090909090909,121.85021915438219
Track_34076,2303,207,3,0,0,0,1,209.0,6153.0,6362.0,1531.8049592106634,797.6288096932687,198.74139390068683,0.0,7.455204281448192,31.08556291462575,0.03724134626651482,1.3832114255503172,10.390377331868788,0.8353219793902503,1612.0906865282836,1531.8049592106634,0.950197759971854,7.329210331151499,0.9830998661418009,0.7843322774371239,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,38.1231884057971,1.5507246376811594,797.6288096932687,1533.3533333333337,177.28985507246375,198.7413939006868,213.3868312757201,121.87770882293457
Track_34077,2304,192,3,0,0,0,1,194.0,6158.0,6352.0,1509.2153428605636,794.5855728359711,191.96165513204684,0.0,8.18837961419273,28.048324156763712,0.030247894069623752,1.46338512852386,10.138266655163005,0.8496491702583929,1633.506015079326,1509.2153428605636,0.9239117143913751,7.779460530209091,0.9500610495298888,0.8142140607629215,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,40.638020833333336,11.84,794.585572835971,1531.125850340136,169.11653116531164,191.9616551320468,210.21969696969697,121.81208162817607
Track_34079,2306,370,3,0,0,0,2,373.0,6161.0,6534.0,1485.35088949546,678.2332170939527,175.9160974705416,0.0,4.227551394778592,28.314242680393637,0.0,1.0919320129091268,7.431849160118189,0.9226734032502045,1654.3594592240424,1485.35088949546,0.897840479113376,3.9821739664757643,0.9419575528742499,1.0934933890416763,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,42.1,3.4430379746835444,678.2332170939524,1488.546783625731,142.957805907173,175.9160974705417,207.2723004694836,119.1353338036886
Track_34082,2309,149,1,0,0,0,2,150.0,6165.0,6315.0,600.7834618810391,334.1128510619949,134.61759864261646,0.0,4.087414638293824,17.72185746334853,1.8032296107047856,3.410605318154983,2.6812505709655268,0.9240143683132709,611.3332253952583,600.7834618810391,0.9827430228294917,4.005223079206927,0.9798915533753617,0.19780524390538648,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,43.12080536912752,6.418439716312057,334.11285106199495,593.3018867924528,66.71764705882353,134.61759864261646,201.86163522012575,130.1876523815081
Track_34083,2310,493,4,0,0,0,1,496.0,6168.0,6664.0,1511.0914469967008,880.182017899904,136.16894464289206,0.0,3.102868987699937,27.266769413597014,0.0,0.9562343985476007,6.059867054207107,0.9281507762523017,1606.1474693561206,1511.0914469967008,0.940817375631438,3.0465553366868967,0.9818511025646675,1.1580153962137105,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,45.83772819472617,24.63636363636364,880.1820178999039,1532.432098765432,65.65686274509804,136.16894464289206,173.75531914893617,112.5390372692249
Track_34084,2311,38,3,0,0,0,2,41.0,6169.0,6210.0,588.2579794939921,445.1776450873887,203.0542975929386,0.0,13.092944182880284,30.365768687640575,0.06647398411317976,4.257861261054532,12.820542391893923,0.7754127336175818,594.4013360873681,588.2579794939921,0.9896646319239212,14.347755597414443,1.0958387507811185,0.5062034159168651,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,38.76315789473684,11.947154471544716,445.1776450873886,599.6286919831223,181.3861788617886,203.05429759293855,217.1891891891892,130.56658277135836
