index,LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
215,Track_50447,629,629,133,3,0,0,0,1,135.0,3897.0,4032.0,1489.6021038561569,754.6737391113528,195.98059366920887,0.0,11.269753516968072,20.039361262422187,0.20033098785669268,15.422731278332739,6.895484440785131,0.9008987696099102,1521.3462299336095,1489.6021038561569,0.979134186910998,11.034089658193755,0.979088818719993,0.26394749838175485,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,43.473684210526315,11.990196078431373,754.673739111353,1501.3921568627452,162.47037037037038,195.98059366920884,225.73703703703703,98.41456298255505
216,Track_50448,630,630,118,2,0,0,0,1,119.0,3898.0,4017.0,1474.5303944488744,724.12042791858,193.89724320000613,0.0,12.487458418969691,20.45651741991113,1.0478003490530265,15.151519963102936,5.761143055296756,0.9026194684586283,1498.40011575249,1474.5303944488744,0.9840698615458741,12.391011718057769,0.992276514749758,0.14809992942430072,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,41.96610169491525,13.911764705882353,724.12042791858,1488.0212765957447,159.56491228070175,193.89724320000613,223.70609318996418,100.47969165229489
217,Track_50453,635,635,439,3,0,0,0,2,442.0,3935.0,4377.0,1492.522202130779,674.1520667147287,136.8127396729304,0.0,3.43976872310751,20.126750312809687,0.03392765940295141,1.3551676862195268,4.831368849601552,0.9172018200905828,1551.9537413388477,1492.522202130779,0.9617053410646133,3.3767470636442964,0.9816785183725145,0.62195948293651,1,deflect,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,49.760820045558084,4.143730886850153,674.1520667147287,1494.6739659367397,79.70261437908498,136.8127396729304,167.0759075907591,89.97820424360762
218,Track_50454,636,636,58,5,0,0,0,2,65.0,3943.0,4008.0,711.002719365227,1076.2528469631375,193.91773678942076,0.0,11.701833199089716,20.06941366424067,0.0026317453487379352,15.515766088874145,7.114706184991043,0.7877067599830956,723.1491547787912,711.0902296675143,0.9832034161510156,10.938503374849645,0.9347683554146499,0.38107646636764453,0,Ungrouped,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,42.706896551724135,787.0666666666667,1076.2528469631375,1498.0646258503402,178.8697318007663,193.91773678942076,207.2611111111111,97.50414110498583
219,Track_50456,638,638,275,1,0,0,0,2,276.0,3958.0,4234.0,1484.6157809308718,686.1868552419537,190.08216455755644,0.0,5.495607551444983,20.22438330598229,0.005123962182470728,1.4024038276795145,6.595811568595265,0.9228061752969569,1536.4290581263426,1484.6157809308718,0.9662768177148012,5.379042684532144,0.9787894485147162,0.8436194607170139,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,46.45272727272727,5.890034364261169,686.1868552419537,1490.453634085213,164.78148148148148,190.08216455755644,207.68,90.24183264402672
220,Track_50461,643,643,67,1,0,0,0,1,67.0,3996.0,4063.0,815.5596523469474,475.5424340674689,227.52514774461977,0.0,12.261669154757579,18.418939715069847,1.1434968682602897,15.936907712856966,6.127014996402555,0.8959503689808632,826.5322629948025,815.5596523469474,0.9867245222732168,12.172532124581304,0.9927304326147399,0.16812340142182025,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,44.90298507462686,8.048929663608563,475.5424340674689,823.5223880597015,212.1492537313433,227.52514774461977,239.52430555555554,98.96817944809715
221,Track_50465,647,647,49,2,0,0,0,2,51.0,4016.0,4067.0,649.1046710350507,1144.3722794818846,191.24744053994354,0.0,12.918295890861529,18.541070515539737,1.5905050168943147,15.895121281688887,5.82935158339636,0.9161746447183647,657.9932635961371,649.1046710350507,0.9864913623697187,12.72754256931472,0.9852338634167879,0.13305549808594883,0,Ungrouped,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,46.66326530612245,849.8695652173913,1144.3722794818846,1498.9313725490197,178.81560283687944,191.24744053994348,205.4,98.12919124475864
222,Track_50473,655,655,114,3,0,0,0,1,116.0,4068.0,4184.0,1498.9300730846917,754.8224397369848,215.69338532391058,0.0,13.016940437709312,19.876053864575546,1.6694915308534168,15.646346966471969,5.848384195360774,0.8743922783617388,1521.4023211150488,1498.9300730846917,0.9852292534864237,12.921810974868032,0.9926918723108161,0.1415954986604828,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,43.21491228070175,3.201058201058201,754.8224397369848,1501.9135802469134,182.48659003831418,215.69338532391058,242.84333333333333,99.66025538977756
223,Track_50476,658,658,82,0,0,0,0,0,81.0,4080.0,4161.0,813.6833756192273,495.489701391587,228.47604658032864,0.0,10.19528450273613,18.620494186071944,0.2941855518016401,14.408504645077551,6.492786037884779,0.9118390446755944,825.8180447216266,813.6833756192273,0.9853058804176532,10.04547377307688,0.9853058804176534,0.29305315100600904,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,44.77439024390244,10.079365079365079,495.489701391587,823.7222222222223,215.33333333333334,228.47604658032864,240.7058823529412,96.92620085275662
224,Track_50483,665,665,78,2,0,0,0,2,80.0,4128.0,4208.0,701.0327367331282,1076.9690668574615,189.69415785585645,0.0,8.795138642306819,19.151920073618218,0.11071223510236738,7.854841280425704,7.395147123524337,0.8780131871119524,715.3593976234523,701.0327367331282,0.9799727788047242,8.762909209164103,0.9963355400689554,0.4784474594569432,0,Ungrouped,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,48.71153846153846,792.4666666666667,1076.9690668574613,1493.4492753623188,177.64126984126983,189.69415785585645,204.752688172043,92.53825087377946
225,Track_50485,667,667,108,5,0,0,0,2,113.0,4135.0,4248.0,1494.148701177001,754.2527502748425,221.31753307826804,0.0,13.298286729068586,19.74776468735831,0.11745472441774858,16.14141013497449,5.825003079999986,0.8232933823709134,1515.076176871674,1494.148701177001,0.986187179222972,13.222554877672575,0.9943051422383253,0.1316205937861961,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,43.48148148148148,3.9019607843137254,754.2527502748425,1497.885185185185,187.23694779116465,221.31753307826804,247.2325581395349,100.6430917617353
226,Track_50488,670,670,75,6,0,0,0,3,83.0,4172.0,4255.0,1238.5163698547965,863.8421857654852,217.54827236665687,0.0,14.872543108964805,21.078211636938534,3.278012128052556,17.256831040969253,4.984920054885697,0.7483015167713165,1259.5135930129738,1238.5163698547965,0.9833291015875832,14.921883974154175,1.0033175809159114,0.1493992860024623,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,36.11333333333334,236.66222222222223,863.842185765485,1474.8958333333335,188.05022831050226,217.54827236665687,245.19634703196346,101.03107316683123
227,Track_50489,671,671,226,3,0,0,0,4,232.0,4172.0,4404.0,1476.1644974545502,685.8869884213047,207.20689740081627,0.0,6.6262968239232505,19.087637010417176,0.05250303392008214,1.651220058608549,7.231862785309018,0.9040587040702853,1521.4559947283756,1476.1644974545502,0.9702314773278006,6.362778006269613,0.960231359286194,0.7011957313344002,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,46.92035398230089,23.4375,685.8869884213047,1499.5708812260536,176.75655430711612,207.20689740081627,221.76602564102566,91.9686982064623
228,Track_50491,673,673,90,2,0,0,0,1,91.0,4208.0,4299.0,825.794280501195,544.8558730911296,221.18187955178664,0.0,9.463420770961115,19.60869248466994,0.08847373532185852,12.44331978515696,7.029066894014462,0.8824705912007226,860.1201111186325,825.794280501195,0.9600918172081863,9.074662423090055,0.9589198919418251,0.41453562651073406,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,44.733333333333334,2.40251572327044,544.8558730911295,827.9772727272727,202.48689138576776,221.18187955178664,237.67054263565893,94.423193151128
229,Track_50494,676,676,196,4,0,0,0,1,199.0,4233.0,4432.0,1488.8459940376656,708.2048423514988,181.37199840983416,0.0,7.454481518601745,21.328250917222256,0.06301521278403772,2.346780760904059,7.352111948552323,0.9190899352638089,1523.2085508902996,1488.8459940376656,0.9774406749275735,7.4816381609932945,1.0036429954684016,0.6115732710928476,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,45.73979591836735,4.571059431524548,708.2048423514988,1493.0673076923076,151.56730769230768,181.37199840983416,210.78819444444446,93.31656021361079
230,Track_50497,679,679,79,7,0,0,0,3,88.0,4245.0,4333.0,1331.8997352759675,866.7364369498165,213.7461305849821,0.0,15.323669584359155,20.829827644428484,4.424287289485373,17.20774519803205,4.733409788916742,0.8000367408311819,1353.283561247659,1331.8997352759675,0.9841985622348234,15.13522426449963,0.9877023373009901,0.11913507449704946,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,38.82911392405063,159.9156626506024,866.7364369498165,1491.4901960784314,183.4111111111111,213.7461305849821,245.44194756554305,102.16512086982638
231,Track_50509,691,691,60,3,0,0,0,3,64.0,4322.0,4386.0,706.7240148714114,1072.1782946699939,197.5561134740369,0.0,11.823120781246052,22.147305116711156,0.04279764929499562,14.872654206235254,7.159417284536874,0.7479312111934026,720.0246768378785,707.0679796049393,0.9815274914953201,11.042562732365804,0.9339803708917211,0.5216196378427737,0,Ungrouped,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,37.275,787.103825136612,1072.1782946699939,1494.1471861471862,182.71729957805906,197.5561134740369,207.45502645502646,100.54349382833387
