LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_20,20,5,1,0,0,0,15,19.0,110.0,129.0,3.525636166240118,1213.8112639693356,171.27244256563503,0.0,0.5424639272316121,1.1376501921869457,0.2462985660111125,0.5350316012522921,0.4191418810400189,0.19582066535949708,5.864334199093135,3.525636166240118,0.6011997349648532,0.18555979822316412,0.3420684563674903,1.8606272777173845,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,37.7,1213.2769230769231,1213.8112639693354,1215.357487922705,169.98876404494382,171.27244256563503,173.8647342995169,112.62024850339658
Track_21,21,2,0,0,0,0,0,1.0,110.0,111.0,1.7292841061372848,1209.9497491039426,171.25028673835126,0.0,1.7292841061372848,1.7292841061372848,1.7292841061372848,1.7292841061372848,,0.1253320872783661,1.7292841061372848,1.7292841061372848,1.0,1.7292841061372848,1.0,,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,34.25,1209.548387096774,1209.9497491039424,1210.351111111111,170.48444444444445,171.25028673835126,172.01612903225808,111.87768817204298
Track_22,22,7,4,0,0,0,7,20.0,118.0,138.0,0.26553010652159215,883.112307331973,169.22811938663386,0.0,0.09606606353492095,0.19975896867512408,0.022717190660701173,0.10643165157767703,0.06664293529376128,0.08497272644724164,1.2269324304140592,0.378272039333115,0.21641787268756302,0.013276505326079607,0.1382018252601083,0.6164688571631451,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.571428571428573,883.0282485875706,883.112307331973,883.1954022988506,169.045197740113,169.22811938663386,169.44949494949495,133.44164010431754
Track_23,23,117,13,0,0,0,2,130.0,140.0,270.0,0.2758308367221741,44.791459409888716,75.51061485505419,0.0,0.48442410727237906,1.102209249277636,0.0,0.3700372145660171,0.35748023993197875,0.20135252037618914,60.7687609443929,1.0269109592560544,0.0045390235449193385,0.002121775667093647,0.004379996030834667,1.8824611543624357,0,Ungrouped,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,36.41880341880342,44.4009009009009,44.791459409888716,45.06103286384977,74.9099099099099,75.51061485505419,76.10526315789474,104.53455998173388
Track_24,24,11,6,0,0,0,4,23.0,141.0,164.0,0.10476244000446257,883.0804026281993,169.26797145613764,0.0,0.12602873523632396,0.2898149556449981,0.009981233096600805,0.08645027603885432,0.10851749578273434,0.03424277630719272,1.79722063898034,0.28688415320665633,0.05829136263642061,0.004554888695846198,0.03614166790855321,1.1187645354425033,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.636363636363637,883.0055555555556,883.0804026281993,883.1256038647342,169.0888888888889,169.26797145613764,169.46354166666666,133.13180415162415
Track_25,25,2,0,0,0,0,0,1.0,146.0,147.0,0.214522609053824,666.2841954022988,73.1801724137931,0.0,0.214522609053824,0.214522609053824,0.214522609053824,0.214522609053824,,0.11087706685066223,0.214522609053824,0.214522609053824,1.0,0.214522609053824,1.0,,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,29.5,666.1833333333333,666.2841954022988,666.3850574712644,73.14367816091954,73.1801724137931,73.21666666666667,129.81666666666666
Track_26,26,7,4,0,0,0,4,13.0,150.0,163.0,0.8754198206247028,1215.5373987759538,174.25007970339155,0.0,0.39185228989601995,0.9058420328859038,0.06675420015108924,0.28847050653312023,0.32881115539303696,0.023150397198540822,3.5595441277063573,0.9058420328859038,0.24593593707989567,0.06733998620190021,0.17185043430464378,1.057335798211874,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,32.0,1215.3080808080808,1215.5373987759538,1215.8524590163934,173.78787878787878,174.25007970339155,174.7303921568627,111.24572211329674
Track_27,27,7,4,0,0,0,6,18.0,168.0,186.0,0.13684233805427073,883.1358291549915,169.26427759298525,0.0,0.12079980854849111,0.2593912886143399,0.037217790604402626,0.11962610927350009,0.0798721645299373,0.04428023951394217,1.5102977597734837,0.21444924761141448,0.09060619812797346,0.007602352114126152,0.06293347816916811,1.3455477895696408,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,31.142857142857142,883.0451977401129,883.1358291549915,883.1840796019901,169.05376344086022,169.26427759298525,169.47540983606558,132.93194576217584
Track_28,28,31,9,0,0,0,2,44.0,194.0,238.0,0.47998791600450713,883.0798423088041,169.22269895790444,0.0,0.13222720595509319,0.5326265055395548,0.0,0.08464846850006633,0.12342591072535579,0.07446316076863196,4.505792318985797,0.47998791600450713,0.10652686187554844,0.010908816272829707,0.08250054286509347,1.8301447082116902,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.887096774193548,882.7368421052631,883.0798423088041,883.2745098039215,169.08333333333334,169.22269895790444,169.46031746031747,132.87133085063238
Track_29,29,78,15,0,0,0,1,92.0,213.0,305.0,0.13417965607462098,931.245489341403,189.0516418816919,0.0,0.0798010824179004,0.7782402080794819,0.0,0.048973626204851864,0.13248457990663406,0.08632142345110576,6.71531755084129,0.8272123825506601,0.019981133439893852,0.001458474522550228,0.018276375186398144,1.1912519229760867,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.08974358974359,931.109375,931.245489341403,931.9943502824858,188.989417989418,189.0516418816919,189.2258064516129,106.73298589853275
Track_30,30,159,4,0,0,0,1,162.0,222.0,384.0,999.7665864402657,643.3449683204094,113.61109363209741,0.0,6.247679180519289,22.801465451138935,0.1581599691878289,3.8656698782287777,5.1818899712250195,0.8326836882522272,1019.0079819579064,999.7665864402657,0.9811175222782155,6.171398681730035,0.9877905864585521,0.21383330367492148,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,48.125786163522015,15.96,643.3449683204094,1011.4158075601374,65.56862745098039,113.61109363209744,172.14848484848483,131.309378470584
Track_31,31,9,4,0,0,0,7,23.0,222.0,245.0,0.05092986549120049,457.5484111900839,142.09760781207467,0.0,0.03940726669244602,0.10841210985662365,0.00930228821086016,0.03912852455542335,0.03206367951555201,0.013998289903004965,0.5237337941451935,0.10841210985662365,0.09724380221506447,0.002214341977878282,0.056191209483268965,1.0408219283893005,0,Ungrouped,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,33.0,457.4761904761905,457.5484111900839,457.6169154228856,142.05291005291005,142.09760781207467,142.14705882352942,103.03236408199642
Track_32,32,19,8,0,0,0,3,33.0,241.0,274.0,0.45273915641375767,883.1318371768119,169.1245612574203,0.0,0.1695494283985217,0.6740106723035898,0.026124343427928312,0.10232143159608184,0.1910633014511122,0.07525231336292468,4.057291564668671,1.1448876596738173,0.11158654713313154,0.013719368376174474,0.08091663006924119,1.2853195753749151,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,31.05263157894737,882.9900497512439,883.1318371768119,883.4857142857143,168.39303482587064,169.1245612574203,169.44,132.47997730837352
Track_33,33,4,2,0,0,0,9,16.0,260.0,276.0,0.6701771557132452,1215.547483279573,174.22899536201777,0.0,0.4497604116735259,1.2732654844534654,0.015409910983312014,0.060605839583800156,0.7135342470135791,0.02177562564611435,1.956373435208027,1.2732654844534654,0.34256095674391696,0.041886072232077826,0.0931297445149136,0.31369683672310045,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,31.875,1215.2636815920398,1215.547483279573,1215.7897435897437,173.65641025641025,174.22899536201777,174.81592039800995,111.69333394799925
Track_34,34,114,14,0,0,0,2,128.0,273.0,401.0,1.0563723060147172,44.8029282523964,75.52962251284106,0.0,0.5738092114305107,1.0804464688086999,0.0,0.5711902989754438,0.3691130782244074,0.19590130369914205,69.28587429430193,1.11296297102068,0.015246575391798054,0.008252908640739978,0.014382670191308736,2.0824809583748523,0,Ungrouped,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,36.63157894736842,44.5,44.8029282523964,45.05314009661836,74.9,75.52962251284106,76.03555555555556,104.5925267039078
Track_35,35,17,6,0,0,0,4,29.0,276.0,305.0,0.16269327770462366,883.0749707891059,169.18750145758156,0.0,0.10389226292150038,0.37638904904667636,0.0,0.0918668647574707,0.0984690830493525,0.03502617338124443,2.2439997217830894,0.306807981591156,0.07250146964160363,0.005610113024297368,0.05399933418079742,1.2979108513158777,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.852941176470587,882.983606557377,883.0749707891059,883.1666666666667,169.05376344086022,169.18750145758156,169.46354166666666,132.56477967944178
Track_36,36,3,1,0,0,0,6,8.0,282.0,290.0,0.4427160345078455,1215.7798112947132,174.28137854196973,0.0,0.6134761151947145,1.1273654679095702,0.09958676247985866,1.1273654679095702,0.72674929216848,0.026992787917455036,1.8244728052685808,1.1273654679095702,0.2426542249516694,0.05533950431348069,0.09020645293731801,0.4319840739257189,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,31.333333333333332,1215.4754901960785,1215.7798112947132,1216.1803278688524,173.85784313725492,174.28137854196973,174.7377049180328,110.78598292765382
Track_37,37,58,11,0,0,0,2,72.0,307.0,379.0,0.05017993167140601,931.2492466961185,189.0512953069191,0.0,0.07989764209557101,0.7150214171646552,0.0,0.047174483420349675,0.13800955362305148,0.06720931262805543,5.035131865211788,0.7315664700677665,0.009965961769165173,6.969434954361946E-4,0.008722954484721001,1.1877304497981347,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.051724137931036,931.1345029239766,931.2492466961185,931.9285714285714,188.9897435897436,189.05129530691903,189.24479166666663,106.91254282345193
Track_38,38,11,4,0,0,0,7,25.0,320.0,345.0,0.16285708037542676,883.0979599423646,169.2093892231517,0.0,0.13690185461882182,0.33822367472372245,0.009531249790334283,0.12920436920996364,0.11837622301599161,0.06145471063527194,1.7399943641382491,0.33508408387153427,0.09359632636286352,0.00651428321501707,0.04758360091727684,1.5405978561255553,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.5,882.983606557377,883.0979599423646,883.2,169.05376344086022,169.2093892231517,169.46354166666666,132.3244039137456
