LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_49936,118,118,110,4,0,0,0,2,114.0,682.0,796.0,1489.347556556459,727.9402855531072,181.76636640710888,0.0,13.09936716362826,20.84533558323293,1.141897874794089,15.853576038028592,5.964517810068707,0.8542076086456125,1512.2391099839372,1489.347556556459,0.9848624775828465,13.064452250495254,0.9973346106955494,0.13566646464436238
Track_49940,122,122,20,4,0,0,0,4,29.0,699.0,728.0,340.8791746064544,746.4810935221236,184.99729010842822,0.0,11.921697868353595,20.60483334411056,3.4087346386817896,11.646248608889874,4.982659349145495,0.735444875061512,351.5718022192164,340.8791746064544,0.9695862195282237,11.75445429677429,0.9859714972291609,0.2548231865126718
Track_49946,128,128,136,3,0,0,0,4,141.0,719.0,860.0,1488.55918668505,746.8891428639796,215.74286138684295,0.0,10.903330310520131,18.491883146103387,0.31238828788098805,14.150583027311844,5.9984234222024995,0.9029499434811228,1513.0538647393018,1488.55918668505,0.9838110997730591,10.55715735237624,0.9682507134714717,0.18869219381033445
Track_49949,131,131,29,4,0,0,0,1,32.0,733.0,765.0,496.48024562449626,288.2134588875877,203.59184335069335,0.0,15.129937811202739,24.61412757324862,3.0208213041543943,16.568372769102393,4.939389740994723,0.742618573123011,501.9139417325804,496.48024562449626,0.989174048265471,15.515007675765508,1.0254508557383264,0.13507390346135503
Track_49952,134,134,199,3,0,0,0,1,201.0,736.0,937.0,1481.4878896121115,691.1329950712883,186.41365191057434,0.0,7.432924610056092,18.876061134179608,0.13537349052371864,2.7357225081214307,6.903126723339806,0.9235580250545962,1517.7167251996773,1481.4878896121115,0.9761293823899849,7.370586515483142,0.9916132481030936,0.5697018301376398
Track_49956,138,138,87,6,0,0,0,2,94.0,765.0,859.0,1409.4894466241212,803.0249222540422,197.77424377171877,0.0,14.920935053514134,20.21060447647143,3.4440241606193998,17.066927400498827,4.708789469484448,0.7964408880677717,1431.5866701831824,1409.4894466241212,0.9845645226940862,14.994568581107673,1.0049349137523522,0.12942640708351721
Track_49959,141,141,44,8,0,0,0,2,53.0,774.0,827.0,781.8327512642935,1076.8434795696428,206.54536002965006,0.0,14.877825400808833,20.136663015938545,6.456703686807217,16.159295375614374,3.9862298157588225,0.7743615738370202,796.8805434374714,781.8327512642935,0.9811166274580293,14.75156134460931,0.9915132720812372,0.1403346892954628
Track_49965,147,147,37,3,0,0,0,1,39.0,816.0,855.0,631.7799704619092,1166.7573716540453,173.09344944162655,0.0,16.21541685936557,20.402292597702875,7.791195553636648,17.714186307361604,3.7711371312644117,0.8618761099673606,640.6147124116552,631.7799704619092,0.9862089618321647,16.199486422100236,0.999017574607949,0.1124890752565581
Track_49967,149,149,178,4,0,0,0,3,184.0,826.0,1010.0,1497.7385007486375,753.3616688939868,216.6996934464514,0.0,8.503325481753079,19.351143825122126,0.019111692115358916,8.395951483953544,7.26228700541109,0.8499039642596513,1528.2783457892185,1497.7385007486375,0.9800168306220357,8.139883156242595,0.957258801125468,0.5245190664720507
Track_49968,150,150,126,3,0,0,0,2,129.0,828.0,957.0,1498.1343889952966,748.9138416716047,194.47895714362625,0.0,11.761445268355914,19.76621656849176,0.2747408505686247,15.141513646878925,6.789347773220871,0.8542132032296014,1523.077673472095,1498.1343889952966,0.9836231041192165,11.613444875932531,0.9874164790936386,0.19951722284254877
